gender,ethnicity,age,height,weight,hair_color,eye_color,country
1,0,41,2.05,84,1,3,0
0,2,48,1.93,100,3,4,0
1,1,46,1.51,106,0,1,0
0,0,65,1.87,60,3,1,0
0,2,63,2.05,62,3,0,0
1,2,33,2,106,0,5,0
1,0,54,1.87,96,3,6,0
1,1,29,1.6,72,6,0,0
1,1,57,1.48,59,5,5,0
0,0,68,1.85,85,1,1,0
0,1,67,1.75,75,4,0,0
1,0,69,1.61,102,2,2,0
0,2,39,1.98,78,6,6,0
0,2,20,1.83,67,4,0,0
0,2,24,2.01,57,4,2,0
1,1,68,1.96,89,1,1,0
0,2,49,2.01,92,6,6,0
0,0,32,1.89,80,3,4,0
1,2,70,1.6,97,5,0,0
1,1,55,1.48,58,0,3,0
1,0,27,1.81,62,1,0,0
0,0,65,2.03,68,3,3,0
0,2,27,2.03,71,3,4,0
1,0,66,1.82,96,3,0,0
1,0,34,1.84,66,6,0,0
0,1,74,1.83,106,3,1,0
0,1,41,1.49,109,6,4,0
1,2,38,1.71,66,5,0,0
0,2,70,1.51,104,3,1,0
0,0,20,1.56,65,6,3,0
0,2,41,1.6,53,4,2,0
0,1,72,1.86,91,0,0,0
1,2,24,1.49,84,0,5,0
0,0,24,1.46,82,6,0,0
1,1,32,1.6,51,0,4,0
0,1,61,2.02,56,1,6,0
1,2,74,1.67,109,0,5,0
0,0,54,1.56,80,3,6,0
1,2,28,2.03,86,4,4,0
0,2,41,2.05,58,1,3,0
1,1,51,1.66,92,0,3,0
1,1,70,1.57,73,0,2,0
1,1,63,1.54,62,5,3,0
0,2,63,1.47,76,5,3,0
1,2,56,1.53,52,3,4,0
1,0,28,1.92,91,3,0,0
1,2,23,1.8,99,6,0,0
0,0,56,1.85,67,0,4,0
1,0,58,1.58,108,4,3,0
0,2,69,1.64,103,0,5,0
1,0,22,1.78,55,5,1,0
1,1,64,1.84,90,4,1,0
0,0,37,1.59,67,1,0,0
0,1,23,2.04,60,0,6,0
1,1,48,1.7,101,3,0,0
1,2,54,1.55,97,3,5,0
0,2,23,2.05,105,0,2,0
1,2,66,1.57,93,5,3,0
1,2,41,1.6,63,4,2,0
1,2,65,2.02,100,1,3,0
0,1,31,2,107,0,3,0
1,0,20,1.48,57,6,6,0
0,2,46,1.69,62,2,0,0
1,2,48,1.83,95,5,2,0
1,0,20,1.62,61,0,6,0
1,2,45,1.69,79,6,6,0
0,1,62,2.03,88,0,5,0
0,2,57,1.6,78,2,4,0
1,0,57,1.93,103,6,4,0
1,0,42,1.81,94,0,0,0
0,1,25,1.72,69,2,5,0
1,2,56,1.64,50,4,2,0
0,1,38,1.95,88,6,2,0
1,1,38,1.95,99,4,5,0
1,1,43,1.71,66,5,0,0
1,2,70,1.61,101,4,1,0
1,1,50,1.87,90,4,1,0
0,1,36,1.93,82,0,2,0
1,0,42,1.76,81,3,4,0
1,1,20,1.84,54,2,1,0
1,1,21,2.01,110,5,5,0
0,0,62,1.46,102,5,5,0
1,0,46,1.55,58,3,0,0
1,0,43,1.9,105,1,2,0
1,2,22,1.95,76,1,1,0
1,0,51,1.64,53,3,0,0
0,1,48,1.9,110,3,4,0
1,0,36,1.95,87,6,0,0
0,0,28,1.55,77,5,1,0
0,1,41,1.86,63,1,3,0
0,1,25,1.72,65,2,0,0
1,0,29,1.83,73,0,2,0
0,2,37,1.63,87,6,4,0
0,0,37,1.63,80,4,2,0
1,1,70,1.92,68,4,1,0
0,2,28,1.95,107,1,5,0
1,0,66,1.52,94,2,2,0
1,2,49,2.02,92,1,6,0
1,0,30,1.47,60,0,5,0
1,0,52,1.92,59,0,0,0
0,0,27,1.91,110,1,3,0
0,2,33,1.92,54,2,2,0
0,0,63,1.8,110,2,3,0
0,1,45,1.76,99,3,4,0
0,1,35,2.02,60,5,6,0
0,2,32,1.63,105,4,2,0
1,1,51,1.72,98,5,6,0
0,2,31,1.65,61,2,3,0
0,0,24,1.78,104,0,6,0
0,1,65,2.01,64,0,2,0
1,0,72,1.92,78,1,0,0
1,1,73,2.02,65,3,2,0
0,1,25,1.69,92,1,0,0
1,0,30,1.47,54,0,0,0
1,1,53,1.54,105,1,5,0
1,1,33,1.54,79,0,3,0
0,2,71,1.89,110,5,6,0
0,2,58,1.64,105,0,5,0
1,2,44,1.8,89,4,0,0
1,2,68,1.91,99,5,4,0
1,0,41,1.52,101,1,2,0
0,1,35,1.46,91,3,6,0
0,1,28,1.8,92,3,3,0
1,0,27,1.93,51,1,5,0
1,0,49,1.58,105,3,4,0
1,1,38,1.76,89,2,5,0
0,2,52,1.86,89,1,5,0
1,1,68,1.81,69,3,4,0
1,2,35,1.87,91,1,6,0
1,2,30,1.72,58,2,0,0
1,2,21,1.93,76,1,1,0
1,1,48,1.82,62,3,6,0
1,2,52,1.74,97,5,2,0
0,2,26,1.63,53,0,6,0
1,1,45,1.48,83,0,4,0
0,1,19,1.82,75,0,2,0
1,1,38,1.64,59,5,6,0
0,0,54,1.57,67,5,0,0
1,2,27,1.82,107,2,1,0
0,2,69,1.98,59,2,2,0
0,0,40,2.03,106,0,4,0
1,1,30,1.56,80,6,5,0
0,0,57,1.82,66,4,6,0
0,2,68,1.65,71,1,2,0
0,0,38,1.66,76,4,6,0
1,0,56,1.6,79,4,4,0
0,0,23,1.57,84,4,3,0
1,2,23,1.61,66,0,2,0
1,0,61,1.84,56,4,3,0
0,2,48,1.51,61,4,3,0
0,2,60,1.79,108,0,0,0
0,1,29,1.99,96,2,5,0
1,0,36,1.88,78,6,2,0
1,1,36,1.76,108,1,6,0
1,2,69,2.04,89,0,4,0
1,1,54,1.85,103,6,0,0
1,0,49,1.59,61,5,3,0
0,2,56,1.54,91,2,5,0
1,1,62,1.61,105,1,4,0
0,0,29,1.82,74,6,4,0
0,0,45,1.75,77,5,0,0
0,0,69,1.72,61,5,4,0
0,0,53,1.53,66,6,0,0
1,2,36,1.91,58,2,1,0
0,0,46,1.99,98,1,6,0
1,2,34,1.96,84,5,4,0
1,2,71,1.63,92,5,5,0
1,0,54,2.03,95,1,6,0
1,2,65,1.78,62,5,3,0
0,2,35,1.48,50,4,6,0
1,0,70,1.66,104,4,1,0
0,1,37,1.75,82,5,4,0
0,0,41,1.48,109,1,3,0
0,1,67,1.63,106,2,3,0
0,2,57,1.91,91,5,2,0
0,2,68,1.82,66,2,5,0
1,2,47,1.67,91,4,5,0
0,1,60,1.56,76,3,1,0
0,1,40,1.8,76,3,6,0
0,0,52,1.79,67,3,6,0
0,1,51,1.46,92,1,2,0
0,1,30,1.98,86,5,4,0
1,0,67,1.91,98,0,4,0
0,0,32,1.5,87,2,6,0
0,2,28,1.68,66,5,3,0
0,0,57,2.01,96,5,0,0
1,0,58,1.56,96,2,3,0
0,0,21,1.68,76,5,1,0
0,1,54,1.85,77,3,6,0
0,2,33,1.94,67,2,6,0
1,2,19,1.88,98,2,2,0
1,0,51,1.86,81,4,0,0
0,2,35,1.5,74,0,0,0
0,2,63,1.62,109,4,6,0
0,1,50,1.7,63,1,2,0
1,0,57,1.49,108,2,0,0
0,0,21,2.03,103,6,6,0
0,2,25,1.98,70,3,2,0
1,1,26,1.86,80,0,5,0
1,2,51,1.96,52,0,2,0
1,2,29,1.82,59,6,6,0
1,2,68,1.85,71,0,5,0
0,1,46,1.99,77,6,6,0
0,2,71,1.5,71,1,1,0
1,2,24,2.01,93,2,1,0
1,1,51,1.95,67,5,3,0
0,1,48,1.67,53,5,3,0
1,2,47,2.02,106,1,1,0
0,1,37,1.94,52,3,1,0
1,0,65,1.77,71,0,4,0
1,2,31,1.77,93,2,2,0
0,2,51,1.46,61,5,6,0
1,0,55,1.63,57,5,6,0
0,1,24,1.6,59,4,4,0
1,2,31,1.95,68,5,3,0
0,2,67,1.48,109,4,0,0
0,2,46,2,93,1,4,0
0,2,62,1.95,67,1,5,0
0,1,48,1.68,104,1,3,0
1,2,63,1.68,62,4,1,0
1,1,39,1.85,108,0,5,0
1,0,49,1.87,67,1,0,0
1,0,61,1.79,72,4,6,0
1,1,50,1.76,50,1,6,0
0,1,29,1.94,107,6,3,0
0,0,55,1.59,77,3,2,0
1,2,34,1.9,58,2,1,0
1,0,68,1.52,110,0,0,0
0,0,54,1.68,72,3,5,0
0,2,37,1.96,65,5,6,0
0,2,71,1.63,50,1,0,0
0,2,61,1.7,83,3,2,0
1,1,41,1.46,84,3,2,0
0,1,32,1.99,102,5,0,0
1,0,31,1.92,85,5,1,0
0,0,27,2.04,85,2,3,0
1,2,61,1.46,66,2,2,0
0,1,52,1.86,57,3,5,0
1,2,23,1.84,64,6,2,0
0,0,67,1.98,102,0,3,0
0,1,39,1.72,91,0,3,0
1,2,45,2.04,101,3,3,0
1,1,35,1.57,55,6,4,0
0,0,68,1.54,82,2,4,0
0,0,37,1.78,80,5,4,0
0,1,73,1.53,67,5,0,0
0,2,23,1.51,107,3,6,0
1,2,63,1.66,57,5,1,0
1,0,19,2,110,1,3,0
0,0,38,1.71,75,0,6,0
1,2,60,1.7,106,6,1,0
1,0,47,1.58,78,0,2,0
1,1,44,1.59,97,0,2,0
1,0,58,1.63,106,2,5,0
0,1,44,1.75,103,2,1,0
1,1,58,1.49,75,3,0,0
1,1,65,1.92,54,3,3,0
1,1,66,1.92,81,1,6,0
1,2,29,1.52,100,3,6,0
0,0,43,1.55,109,3,1,0
1,2,74,1.58,69,6,1,0
1,0,44,1.5,67,6,3,0
1,1,61,1.72,53,1,6,0
1,1,39,1.71,56,3,0,0
1,2,20,1.63,99,2,0,0
0,1,45,1.97,74,6,1,0
0,2,46,1.93,95,3,0,0
1,1,34,1.9,67,6,4,0
0,0,63,1.53,76,0,0,0
1,0,46,1.98,81,6,6,0
0,2,28,1.97,107,4,0,0
1,2,43,1.94,54,1,1,0
0,1,22,1.59,100,3,3,0
0,0,35,1.59,74,1,0,0
1,2,62,1.54,105,2,0,0
0,1,60,1.74,87,2,0,0
1,0,50,1.57,78,2,0,0
1,1,71,1.78,65,6,3,0
0,0,48,1.68,64,3,2,0
0,0,30,1.68,53,6,2,0
1,1,20,1.75,91,4,0,0
1,0,63,1.57,102,5,2,0
1,0,39,1.54,104,1,5,0
1,0,24,1.58,99,4,0,0
1,2,48,2.03,109,0,2,0
0,2,51,1.77,80,3,1,0
0,0,67,1.7,53,6,6,0
1,2,73,1.61,78,2,5,0
1,2,58,1.75,89,5,4,0
0,1,60,1.56,66,0,3,0
0,1,67,1.76,64,1,2,0
0,0,44,1.8,102,1,3,0
1,0,68,1.82,72,5,2,0
1,0,25,1.75,110,2,2,0
0,0,43,1.66,88,3,0,0
0,0,63,2.05,97,0,1,0
0,1,36,1.96,108,4,3,0
0,0,42,1.93,73,0,6,0
0,1,25,1.55,90,3,0,0
0,1,58,1.48,73,2,4,0
1,0,50,1.98,89,0,5,0
0,2,34,1.74,89,5,5,0
1,1,24,1.87,80,2,6,0
1,0,63,1.47,103,5,0,0
0,0,26,1.48,68,3,0,0
1,0,19,1.45,110,0,4,0
1,2,48,1.78,70,0,5,0
0,1,30,1.49,103,6,5,0
1,2,48,1.91,80,0,4,0
0,1,42,1.8,92,2,0,0
0,1,61,1.68,89,0,2,0
0,2,21,1.89,61,0,0,0
0,2,26,1.98,84,1,2,0
1,2,67,1.58,109,5,0,0
1,0,41,1.93,81,0,2,0
1,0,55,1.78,66,0,4,0
0,1,58,1.45,94,2,0,0
0,2,66,1.95,78,6,2,0
0,0,55,1.8,58,5,0,0
1,2,48,1.47,81,1,0,0
0,1,51,2.03,52,3,6,0
1,0,20,1.51,108,0,5,0
1,1,25,1.84,60,6,5,0
1,2,41,1.81,71,0,5,0
1,0,68,1.65,76,3,1,0
1,0,37,1.86,65,3,3,0
0,0,34,2.02,58,4,4,0
1,1,36,2.05,83,6,4,0
0,1,73,1.89,59,0,2,0
1,0,39,1.72,79,3,0,0
1,1,48,1.47,92,3,3,0
1,0,73,1.87,54,4,1,0
0,0,66,1.77,93,6,3,0
0,0,51,1.9,97,0,5,0
1,1,65,1.94,103,1,1,1
1,1,40,1.88,73,5,2,1
1,0,31,1.51,84,0,4,1
0,2,50,1.69,54,1,6,1
1,1,61,1.5,59,2,3,1
0,1,31,1.96,91,0,6,1
1,0,61,1.94,78,2,5,1
1,2,48,1.53,72,2,1,1
1,0,48,1.68,57,6,2,1
1,2,25,1.7,101,4,1,1
0,1,35,1.82,95,0,1,1
1,0,26,1.82,95,4,3,1
0,2,54,1.69,61,5,0,1
1,0,38,1.64,62,3,6,1
0,2,34,1.79,86,1,0,1
0,2,49,2.05,94,6,6,1
0,0,51,1.5,73,5,3,1
0,1,58,1.95,99,4,3,1
0,2,42,1.88,52,1,5,1
0,1,28,1.73,90,4,3,1
0,2,57,1.9,63,6,0,1
0,0,51,1.64,60,2,0,1
0,1,69,1.57,71,3,2,1
0,2,63,1.5,87,5,1,1
0,0,67,1.89,92,0,5,1
1,2,58,1.77,59,6,3,1
0,0,28,1.87,54,6,0,1
1,0,55,1.96,88,6,5,1
0,1,34,1.55,80,6,5,1
1,2,48,1.63,85,4,3,1
0,2,22,1.85,55,6,6,1
1,2,50,1.65,59,3,0,1
1,1,21,2,53,1,4,1
0,1,48,1.99,78,1,3,1
0,0,55,2.02,67,2,0,1
1,1,28,1.95,107,4,5,1
0,0,54,1.57,65,1,6,1
0,0,65,1.46,62,3,1,1
0,1,38,1.49,107,0,3,1
1,0,33,1.57,76,0,5,1
0,0,38,1.66,99,0,2,1
0,0,37,1.89,81,2,2,1
1,1,39,1.84,70,0,1,1
0,0,42,1.45,76,2,3,1
1,2,66,1.82,104,4,0,1
0,0,41,1.71,67,0,1,1
1,1,58,1.48,93,4,1,1
0,0,61,1.73,69,4,3,1
1,1,72,1.47,74,3,1,1
1,0,19,1.65,67,0,2,1
0,1,69,1.9,65,0,2,1
1,0,25,1.93,98,2,6,1
1,2,21,1.47,63,4,6,1
1,1,24,1.66,61,1,6,1
0,0,33,1.84,62,5,4,1
0,1,55,1.46,85,6,0,1
1,1,38,1.65,110,1,3,1
1,0,44,1.89,108,0,0,1
0,2,60,1.97,109,4,6,1
1,1,28,1.48,61,1,3,1
1,1,53,1.9,93,0,1,1
0,0,67,1.97,85,2,6,1
1,1,26,1.46,94,2,3,1
1,1,28,2.03,61,2,2,1
0,2,72,2.03,68,5,1,1
0,1,71,1.84,52,0,1,1
0,1,20,1.72,93,3,3,1
0,2,31,1.7,91,4,5,1
1,0,31,1.61,66,1,0,1
0,1,24,1.62,80,3,1,1
1,2,63,1.58,94,1,4,1
1,1,25,1.56,78,0,3,1
0,0,37,2.05,65,0,0,1
0,0,27,1.87,65,6,2,1
0,2,46,1.68,72,1,6,1
0,1,27,1.45,56,3,0,1
0,1,44,1.84,94,1,1,1
1,2,65,1.97,109,3,5,1
1,0,44,1.89,90,4,0,1
1,0,71,1.46,104,5,5,1
1,1,51,1.57,75,1,5,1
0,2,33,1.96,90,1,4,1
0,2,38,1.98,87,4,4,1
0,1,40,1.54,101,2,5,1
0,2,71,1.73,54,3,6,1
0,1,54,2.02,109,6,0,1
0,1,72,1.46,85,6,4,1
0,2,31,2.02,73,3,2,1
0,1,72,1.91,52,6,6,1
0,2,27,2.03,51,2,6,1
0,0,49,1.77,67,2,1,1
0,1,63,1.82,98,1,2,1
1,1,64,1.49,103,3,3,1
0,1,23,1.83,77,2,1,1
0,2,71,1.72,62,3,3,1
1,0,34,1.87,63,2,6,1
1,0,29,1.58,51,5,1,1
1,0,33,1.5,64,4,0,1
0,0,41,2,74,4,0,1
1,2,58,1.66,83,0,6,1
1,1,55,1.82,106,5,4,1
1,0,31,1.88,53,2,0,1
1,0,23,1.48,90,6,1,1
1,0,74,1.81,77,6,2,1
0,0,27,1.65,103,4,4,1
0,2,37,2,58,4,4,1
0,0,71,1.55,103,5,5,1
1,0,28,1.87,90,1,2,1
1,0,22,1.47,109,2,6,1
0,0,30,1.8,76,4,4,1
1,0,56,1.51,74,6,3,1
1,2,21,1.47,63,2,5,1
1,2,24,1.51,61,2,0,1
0,1,40,1.84,51,3,4,1
1,0,44,1.8,58,4,2,1
1,0,35,1.91,105,4,6,1
0,0,57,1.68,65,6,2,1
0,0,38,1.85,74,6,6,1
1,1,58,1.48,108,0,1,1
1,2,53,1.67,98,4,6,1
1,2,46,1.51,99,4,6,1
0,0,67,1.96,88,2,1,1
1,1,22,1.69,50,6,4,1
0,2,40,1.5,93,0,1,1
1,2,49,1.88,91,3,6,1
0,2,51,1.7,87,4,3,1
0,0,70,1.75,77,5,4,1
0,2,51,1.49,67,6,2,1
1,2,53,1.45,96,0,2,1
1,0,41,1.98,110,5,5,1
0,0,68,1.92,107,6,2,1
1,2,33,1.72,66,3,2,1
1,1,23,1.91,74,0,5,1
0,2,64,1.56,99,1,6,1
0,1,49,1.79,82,6,0,1
1,2,46,1.89,69,4,0,1
1,2,52,1.7,96,0,6,1
1,1,37,1.64,106,1,3,1
1,1,36,1.69,69,3,1,1
0,2,36,1.49,105,1,2,1
1,0,69,1.45,104,0,4,1
0,1,27,2,78,1,5,1
1,2,47,1.51,94,6,2,1
0,0,22,1.89,54,5,0,1
0,2,74,1.59,72,4,2,1
1,2,43,1.76,107,0,2,1
0,1,47,1.48,110,5,2,1
1,1,74,1.66,64,6,3,1
1,1,21,1.78,70,0,6,1
0,0,68,1.51,93,1,0,1
0,1,64,1.51,55,3,6,1
1,0,66,1.69,96,5,2,1
1,1,21,1.89,71,2,1,1
1,0,46,1.93,107,4,1,1
0,0,65,1.72,67,4,2,1
0,0,66,1.69,109,2,2,1
0,2,49,1.62,55,3,5,1
0,1,38,1.91,65,2,4,1
1,0,58,1.74,107,6,0,1
0,1,61,1.64,86,1,6,1
1,1,26,1.99,78,2,5,1
1,1,61,1.81,110,1,5,1
0,0,50,2.01,82,6,6,1
0,0,55,2,91,4,3,1
0,1,36,1.8,64,5,3,1
0,1,61,1.93,67,2,0,1
1,2,73,1.56,52,4,3,1
1,2,37,1.9,94,2,4,1
0,0,68,1.6,65,4,1,1
0,1,47,1.98,97,4,1,1
1,2,62,1.99,76,4,1,1
1,1,66,1.63,105,3,5,1
1,0,38,1.74,90,3,4,1
1,2,38,1.72,100,3,0,1
0,1,68,1.67,91,0,0,1
0,0,35,1.87,92,6,6,1
0,1,42,1.58,50,2,5,1
1,0,69,1.85,56,0,6,1
0,2,34,2.02,50,1,1,1
0,0,38,1.97,86,2,3,1
1,2,64,1.66,110,3,6,1
0,2,27,1.93,81,1,6,1
0,1,24,1.47,74,2,2,1
1,0,74,1.97,106,5,4,1
1,0,74,1.95,103,4,2,1
1,0,33,2.02,76,4,4,1
0,1,51,1.86,105,3,5,1
1,0,22,2.04,89,0,4,1
1,0,49,1.46,108,1,3,1
1,2,31,1.49,63,3,3,1
0,2,54,1.56,104,6,0,1
0,2,50,1.95,101,6,1,1
1,2,35,1.77,54,2,4,1
1,1,44,1.94,53,2,4,1
0,2,52,1.88,95,1,2,1
1,1,27,1.76,82,2,4,1
1,0,49,1.77,100,3,0,1
0,0,57,1.65,68,3,0,1
1,0,26,1.56,105,5,2,1
0,1,33,1.83,57,4,1,1
0,1,27,1.52,103,3,2,1
0,2,23,1.78,82,3,0,1
1,0,61,1.77,92,4,1,1
0,0,31,2.05,57,5,3,1
0,2,46,1.46,55,5,6,1
0,1,63,1.49,53,5,0,1
0,2,63,1.66,77,4,0,1
1,2,49,1.93,109,4,0,1
1,0,50,1.64,52,6,1,1
1,1,20,1.88,100,0,3,1
1,0,54,1.79,109,2,1,1
0,0,45,1.64,55,5,0,1
1,2,54,1.63,74,0,1,1
1,1,73,1.68,93,6,0,1
0,2,42,1.99,110,6,3,1
0,2,41,2.01,56,0,6,1
0,0,54,2.01,50,5,0,1
0,1,69,1.74,107,0,3,1
0,1,73,1.89,57,3,3,1
0,2,21,1.88,87,2,5,1
1,1,39,1.6,63,1,4,1
1,0,58,2.04,58,0,5,1
1,0,59,1.66,67,0,4,1
0,0,45,1.65,109,4,0,1
0,0,62,1.5,99,6,6,1
1,0,42,1.82,75,1,1,1
0,1,69,1.55,62,3,4,1
1,1,30,1.57,77,4,3,1
0,0,55,1.82,101,6,4,1
0,2,58,2.01,96,3,6,1
0,0,38,1.77,88,4,1,1
0,1,65,1.59,103,4,3,1
0,1,66,2.02,89,5,6,1
0,1,30,1.89,105,1,0,1
1,2,22,1.89,71,6,3,1
1,0,70,1.92,81,4,3,1
1,1,56,1.78,110,4,0,1
0,1,39,1.67,80,5,4,1
0,2,57,1.54,100,0,6,1
0,2,32,1.91,76,3,4,1
1,2,34,2.04,61,1,1,1
0,1,66,2,109,6,1,1
0,2,39,1.98,70,3,6,1
1,0,66,1.56,52,2,4,1
0,0,29,1.57,55,6,4,1
1,2,33,2,57,6,0,1
1,0,54,1.56,88,3,0,1
1,1,60,1.65,51,3,6,1
1,2,73,1.53,103,3,2,1
1,0,22,1.68,55,3,2,1
1,2,27,1.68,56,6,3,1
0,2,54,1.45,59,6,6,1
1,2,26,1.81,91,1,3,1
0,2,62,1.62,106,6,4,1
1,0,67,1.92,71,6,4,1
1,1,19,1.75,67,2,1,1
0,0,26,1.58,51,3,2,1
0,0,67,1.96,56,0,2,1
0,1,58,1.66,58,1,3,1
0,2,63,1.9,56,6,0,1
0,2,25,2.05,79,6,3,1
1,2,50,1.86,58,4,3,1
0,0,34,1.5,84,3,3,1
0,0,52,2.01,88,3,5,1
0,1,70,1.9,76,3,6,1
0,0,27,1.55,96,6,1,1
1,2,50,1.97,65,2,5,1
1,0,44,1.57,79,3,1,1
0,2,71,1.57,53,1,0,1
0,0,33,2.01,81,2,6,1
1,0,50,1.79,83,4,1,1
1,2,41,1.79,68,2,4,1
0,1,41,1.7,101,6,1,1
1,1,26,1.58,50,4,0,1
1,1,72,2.04,68,5,5,1
0,2,24,1.55,97,1,3,1
0,1,54,1.75,70,2,1,1
0,2,38,1.61,69,3,5,1
0,1,67,1.59,55,5,3,1
0,1,22,1.78,74,2,0,1
1,1,73,1.58,95,4,2,1
0,0,24,1.86,89,1,3,1
0,0,28,1.53,70,1,0,1
1,2,21,1.71,108,2,4,1
0,1,49,1.61,98,0,1,1
0,0,71,1.84,98,0,6,1
0,2,73,1.55,55,6,4,1
1,0,27,2.04,90,0,1,1
0,2,71,1.71,79,2,1,1
1,2,44,1.61,51,0,5,1
0,2,34,1.63,85,0,1,1
1,0,50,1.8,65,4,2,1
1,1,48,1.52,55,4,2,1
1,2,31,1.93,101,4,3,1
0,0,71,1.51,51,2,1,1
0,2,47,1.8,64,6,0,1
0,0,25,1.82,73,2,6,1
0,0,57,1.53,51,5,5,1
1,1,73,1.87,103,3,6,1
0,2,69,2.01,73,0,6,1
1,0,35,1.92,52,1,3,1
1,1,29,2.04,57,3,0,1
0,0,41,1.95,89,4,2,1
0,0,22,1.85,96,3,1,1
0,1,67,1.58,77,0,1,1
0,0,22,1.88,76,1,1,1
1,2,46,1.59,99,3,0,1
0,1,42,1.81,50,4,4,1
0,1,73,1.92,94,1,4,1
0,1,67,1.86,97,2,6,1
0,2,74,1.85,103,2,0,1
0,2,51,1.93,70,3,1,1
0,1,62,1.48,86,2,3,1
1,1,30,2,62,5,6,1
1,2,30,1.53,102,4,1,1
0,1,33,1.65,64,6,2,1
1,2,31,1.57,50,2,4,1
1,0,21,1.74,91,2,4,1
0,1,60,1.76,80,6,0,1
1,0,26,1.92,73,5,5,1
1,2,67,1.48,105,3,6,1
0,1,20,1.9,72,6,0,1
0,2,21,1.95,98,4,6,1
1,1,44,1.85,98,0,4,1
1,0,73,1.94,60,1,0,1
0,1,56,1.49,79,6,6,1
0,2,70,1.94,95,4,6,1
1,2,34,1.88,98,0,2,1
1,0,33,1.85,89,5,2,1
0,0,67,1.82,95,5,5,1
0,1,62,1.54,51,0,3,1
0,2,21,1.71,107,4,1,1
1,1,40,1.55,110,4,1,1
1,2,55,1.49,82,5,5,1
0,2,49,1.87,74,2,4,1
1,2,30,1.88,67,6,0,1
1,2,55,1.87,76,3,3,1
0,0,71,1.86,65,3,5,1
1,0,51,1.96,68,6,6,1
0,2,46,1.96,92,3,4,1
0,0,60,1.6,101,0,3,1
1,1,35,1.61,62,3,0,1
1,1,30,1.87,107,3,1,1
1,0,28,1.96,106,3,1,1
1,0,39,1.57,52,1,2,1
1,0,62,2.04,81,5,3,1
1,2,54,1.67,83,5,6,1
0,0,24,1.52,84,4,6,1
0,2,30,1.57,87,4,0,1
1,2,59,1.77,69,1,0,1
0,0,71,1.95,66,5,2,1
0,1,28,1.67,95,4,6,1
1,0,31,1.75,94,6,5,1
1,0,32,1.76,69,5,1,1
1,0,61,1.95,67,4,1,1
0,1,22,2.01,101,5,5,1
0,0,60,1.5,79,5,5,1
0,2,71,1.87,63,5,3,1
1,1,52,1.48,93,0,4,1
0,2,20,1.7,62,4,5,1
1,0,41,2,82,0,2,1
0,1,25,1.76,100,4,0,1
1,1,68,1.91,62,6,0,1
0,1,71,1.8,94,5,6,1
0,1,27,1.65,51,4,1,1
1,0,38,2.04,76,6,1,1
1,1,33,1.81,107,1,2,1
1,2,48,1.62,50,2,6,1
1,0,62,1.76,96,6,4,1
1,1,64,1.77,94,4,6,1
0,2,70,1.75,82,6,3,1
0,1,56,1.8,54,0,2,1
0,2,39,1.57,55,1,2,1
0,0,66,1.68,77,0,2,1
0,0,68,1.52,87,0,0,1
0,1,56,1.99,108,4,0,1
1,0,47,1.89,94,5,6,1
0,0,44,1.61,103,1,4,1
1,2,52,1.65,72,2,2,1
1,1,22,1.76,91,5,0,1
0,2,23,1.85,105,1,6,1
0,0,32,1.65,82,0,2,1
1,1,61,2.04,69,3,1,1
1,1,26,1.89,102,6,0,1
1,1,54,1.57,72,1,4,1
0,1,24,1.65,97,6,2,1
0,0,32,1.47,90,2,1,1
0,0,68,1.81,80,5,4,1
0,2,26,1.6,86,4,2,1
0,0,70,1.67,59,2,0,1
1,2,49,2.01,66,3,5,1
0,0,29,1.65,94,6,1,1
1,2,71,1.56,71,6,6,1
0,0,33,1.65,56,1,1,1
1,2,36,2.03,77,4,4,1
1,0,26,1.52,89,5,1,1
1,2,48,1.94,85,6,1,1
0,1,47,2.01,97,0,1,1
1,2,69,1.64,87,3,6,1
1,0,25,1.95,88,2,5,1
1,1,31,1.96,88,4,4,1
0,1,36,2.05,101,5,2,1
0,1,51,1.75,84,4,6,1
0,2,64,1.72,80,0,6,1
0,1,38,1.68,73,4,3,1
0,0,57,1.8,66,2,6,1
0,1,52,1.55,99,1,5,1
0,2,56,1.57,74,0,3,1
0,0,41,1.82,97,5,1,1
1,1,44,1.94,92,3,4,1
0,1,41,1.54,103,2,1,1
0,2,73,1.66,96,6,0,1
1,0,55,1.96,80,0,1,1
1,2,43,1.66,66,3,1,1
1,1,42,1.67,72,5,3,1
1,1,68,1.62,72,0,2,1
0,0,33,1.69,97,6,4,1
0,2,44,2.05,74,3,2,1
1,2,73,2.04,106,4,2,1
1,1,26,1.48,51,4,5,1
1,1,55,1.81,96,3,3,1
0,1,68,1.83,84,4,3,1
1,0,26,1.46,73,6,5,1
0,2,50,1.59,64,1,5,1
1,0,30,1.76,54,4,2,1
0,2,54,1.51,99,3,4,1
0,1,60,1.58,62,5,4,1
0,2,52,1.62,54,6,2,1
1,2,57,1.78,110,1,6,1
1,1,25,1.71,72,6,5,1
0,0,41,1.6,61,4,4,1
1,2,63,2.01,71,1,0,1
1,0,67,1.81,88,2,4,1
1,0,51,1.47,74,2,4,1
0,2,61,1.57,53,0,3,1
0,0,72,1.51,93,3,5,1
0,2,47,1.75,60,5,3,1
0,2,68,1.71,65,5,2,1
1,1,59,2.03,59,4,6,1
0,1,35,1.88,93,6,3,1
0,0,50,1.5,53,1,2,1
0,0,51,1.59,56,0,4,1
0,2,37,1.73,93,5,3,1
